baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Dda3937_01069	3017.48857011824	2.83000636420683	1.02860651078951	2.75130123572196	0.00593590303228983	0.0610659868943599
Dda3937_00965	4330.49188011236	-1.23549287457822	0.449841547261268	-2.74650681356616	0.00602336348558871	0.0618056237758986
Dda3937_03349	6788.66144738812	-1.41443050568454	0.5151865182678	-2.74547266966582	0.00604238001028928	0.0618409562393266
Dda3937_01519	4429.23033645175	0.743944586035743	0.271697723905346	2.73813330248919	0.00617890250128415	0.0630756345311038
Dda3937_03251	1275.85572593432	2.33041843842997	0.851872107301018	2.73564355313078	0.00622584242267507	0.0633611470407934
Dda3937_00101	1219.44089069064	0.631123157535952	0.230761374404681	2.73496012564549	0.00623878330217835	0.0633611470407934
Dda3937_03680	49015.1154562453	1.09994378107767	0.403006241131353	2.72934676641687	0.00634599340863037	0.0642855607797735
Dda3937_03753	3872.45979406393	0.560817177405485	0.205553923097973	2.72832144944362	0.00636575416997957	0.0643158547914258
Dda3937_04128	619.699269186049	1.35504412927754	0.496805767829179	2.72751287731317	0.00638137667787	0.0643158547914258
Dda3937_03697	256.416279770269	1.59158538657161	0.5840887504059	2.72490333954484	0.00643203145443375	0.0646622706469783
Dda3937_04079	85.8628346080496	2.34226816041631	0.860606293236051	2.72164888733141	0.00649571169591079	0.0651375533951054
Dda3937_02349	2618.22179044053	1.04777145332421	0.385589162271867	2.71732599316538	0.00658117508283934	0.0658283280956046
Dda3937_01663	74.8980199678703	2.23279223650964	0.823064804620507	2.71277817247831	0.00667217546074125	0.0663994543819188
Dda3937_02084	1861.83642276146	0.487250689920988	0.17968031902953	2.71176438550796	0.00669261455082309	0.0663994543819188
Dda3937_00958	2799.56628379981	-0.950431829805263	0.350561385503123	-2.71117090788882	0.00670460583232743	0.0663994543819188
Dda3937_00809	1020.18979737598	-1.66502435744586	0.614163346188711	-2.71104481857869	0.00670715596706212	0.0663994543819188
Dda3937_02205	10819.3275524988	-0.791564926241563	0.292056139967206	-2.71031770237888	0.00672187878658558	0.0663994543819188
Dda3937_03161	1676.65832093676	-0.505960083228022	0.186759818332717	-2.70914850820128	0.00674561382359032	0.066468566981333
Dda3937_01623	1146.63894242194	1.0525140514445	0.388645763280044	2.70815779017279	0.00676578466217137	0.0665023041917884
Dda3937_03422	2004.52176988985	-0.705017896077976	0.260976858852536	-2.70145751304465	0.00690363001328062	0.0676896661302156
Dda3937_02628	249.965732050305	1.18099478504471	0.437508136674297	2.6993664484094	0.00694716330494599	0.0679487327190654
Dda3937_00162	1883.76365701793	1.92919787741355	0.71500756765841	2.69815029193539	0.00697259538567265	0.0680299171412926
Dda3937_02001	1568.51753008276	1.02951340490615	0.381783860542444	2.69658702555787	0.00700540898977997	0.0681825468098437
Dda3937_00089	914.438938192276	1.24625514054386	0.462727362994236	2.69328170367868	0.00707524606431403	0.0686938927173375
Dda3937_02357	1224.25486906259	-0.586482447403858	0.217837187349049	-2.69229719012169	0.00709616801888484	0.0687289834219309
Dda3937_03614	259.507589258823	2.74484302206682	1.02208615124105	2.68553000031742	0.00724148734330645	0.0699658059373964
Dda3937_02316	464.305117090206	1.17914138776594	0.439273541593545	2.68429867978934	0.00726821420205458	0.0700535888261135
Dda3937_03135	571.331175844494	-0.667742973633616	0.248855508492104	-2.6832557482038	0.00729092112197202	0.0701022948555712
Dda3937_00971	7627.60956495625	-1.84914028721351	0.690411370147164	-2.67831667780813	0.00739932241195679	0.070972727772658
Dda3937_01847	262.633042417637	2.66869777801179	0.996717333137684	2.67748707611082	0.00741767141597084	0.0709772848019764
Dda3937_01271	3160.50262643931	-0.886012571451682	0.331172543294012	-2.6753805210992	0.00746444740629593	0.0712531746403874
Dda3937_03932	2060.73125403392	0.544658104875474	0.204050208888173	2.66923571332371	0.00760240767180197	0.0723849866526383
Dda3937_01344	165.318476004087	1.87042584656629	0.701024568200994	2.66813166244126	0.0076274361413843	0.0723849866526383
Dda3937_02048	5200.85815667429	-0.788742762780448	0.295666203521873	-2.66767981387531	0.00763770068180696	0.0723849866526383
Dda3937_00329	455.912181968944	-1.21521957193271	0.456071944007229	-2.66453481276508	0.00770948862815151	0.072741110661553
Dda3937_04084	440.115273419761	0.808186104175251	0.303324310485947	2.66442904916022	0.0077119132683238	0.072741110661553
Dda3937_03785	1938.26981217394	1.57639269769309	0.592120778493845	2.66228235006869	0.00776127446687393	0.0730332249003706
Dda3937_03423	2762.4818139437	-0.531745637508325	0.200163677455905	-2.65655409746089	0.00789437837847691	0.0741101100258435
Dda3937_00605	42418.9891982371	-0.724087813190777	0.272779259416293	-2.65448265656347	0.00794301226462639	0.0743908059029042
Dda3937_03801	675.916943031222	0.998599698442822	0.377611398686596	2.64451682845417	0.00818076386836163	0.0764112348071452
Dda3937_01727	3763.47685006025	1.03676336116101	0.392143537553898	2.6438364065059	0.00819722639834899	0.0764112348071452
Dda3937_01091	718.498113755957	-1.86414327833079	0.705524574748649	-2.6422088543052	0.00823672469085621	0.0765996106496253
Dda3937_00705	14407.8541062322	0.80600007978762	0.30536369501502	2.63947578885557	0.00830343540397601	0.0768901918263959
Dda3937_02225	3951.80198973555	-0.735917140181967	0.278934417168243	-2.63831601583281	0.00833188980337553	0.0768901918263959
Dda3937_01024	184.627184585642	-1.15820512953157	0.439177946292127	-2.63721149777673	0.00835906961566001	0.0768901918263959
Dda3937_00248	4438.55732223742	-1.12428320697178	0.426329170861191	-2.63712474729495	0.00836120771391582	0.0768901918263959
Dda3937_04031	1856.84930354397	0.495833414656168	0.188030809475455	2.63697963136669	0.00836478541148402	0.0768901918263959
Dda3937_02177	475.761831490746	-1.10479091772473	0.419959867870767	-2.63070593703659	0.00852077279756689	0.0781431611527439
Dda3937_02627	599.895365014515	0.836897875730152	0.318284600887387	2.62940108757023	0.00855354108791177	0.0782629300923909
Dda3937_04540	1164.3160439676	-0.758535999341993	0.28856965639617	-2.62860623952997	0.00857355704127111	0.0782657356572128
Dda3937_04215	1999.95227268076	1.37541197709314	0.523548365745388	2.62709630491337	0.00861169574767345	0.0784335867293837
Dda3937_02671	2508.13685387361	1.41848389221254	0.540367809827528	2.62503403499421	0.00866403062982134	0.0787296696362026
Dda3937_02946	1049.03973533702	2.06795755361685	0.788872516889451	2.62140904815758	0.00875671243485948	0.0793901942438973
Dda3937_03616	1271.99684196772	2.53277732483746	0.966814931997454	2.61971266786779	0.00880038812965861	0.0796044220111033
Dda3937_03044	190.666107418972	-0.691164839061866	0.264245082877195	-2.61562043666515	0.00890655045224719	0.0803816178315309
Dda3937_02388	15400.1101835089	-1.06159669287348	0.406659696170176	-2.61052841693273	0.00904024608228054	0.0812757360008939
Dda3937_02543	824.539900849122	-0.843243036991654	0.323045760931623	-2.61028974520467	0.00904655636172126	0.0812757360008939
Dda3937_03519	902.437034604457	0.545484203707557	0.209047592642039	2.60937806943136	0.0090706965195052	0.0813086588689733
Dda3937_03628	929.493680183656	0.883131967716809	0.338980210180827	2.60526113676579	0.00918042606403037	0.0821069186942897
Dda3937_00507	2032.94881747588	-0.649136052642642	0.249314033135357	-2.60368838640629	0.00922265670464846	0.0822227706109036
Dda3937_00454	119.381276896015	-0.780784226220984	0.299928138257176	-2.60323766472186	0.00923479115901863	0.0822227706109036
Dda3937_03387	3743.57926486393	-0.720109431160582	0.276826165964085	-2.60130551117775	0.00928697074379901	0.0825023732072167
Dda3937_00778	566.873221746896	1.92372480928577	0.741108791790879	2.59573875063216	0.00943878017868037	0.0836638305570084
Dda3937_03615	994.416569518018	2.86929609727586	1.10619106982209	2.59385216130638	0.00949072872093921	0.083936934857126
Dda3937_02805	119.914378939695	2.06936151342469	0.79836944138713	2.59198487085035	0.00954239678986757	0.0842063503390313
Dda3937_02978	4964.68915072988	-0.822076956047852	0.317522881989913	-2.58903216957437	0.00962461026686454	0.0846450157879732
Dda3937_04331	1242.85543007728	0.70229292123228	0.271294885211838	2.58866996583405	0.00963473863917499	0.0846450157879732
Dda3937_02098	1481.28340904845	-0.694038128452647	0.268231196465342	-2.58746237424446	0.00966857543947777	0.0847547749893294
Dda3937_03029	60.2287823703516	-1.07331792086794	0.41506913724021	-2.58587744683795	0.00971314595328121	0.0849579351992945
Dda3937_04147	2918.77241575331	1.56332783537521	0.604990205745348	2.5840547839104	0.00976462826993549	0.0852205249668436
Dda3937_01257	1675.14020669491	1.46690669080697	0.567990075764172	2.58262732642537	0.00980511740967892	0.085386230775954
Dda3937_02266	4018.48826434325	-0.678502011150595	0.262950132703089	-2.58034481358002	0.0098701707108771	0.0857646562207724
Dda3937_01085	2332.55126299658	-1.95423651139673	0.7578113538257	-2.57879022467934	0.00991469751470046	0.0858680329918378
Dda3937_03977	5742.39638166579	3.10184807180849	1.2030032132126	2.57842043790144	0.00992531532189714	0.0858680329918378
Dda3937_04025	2505.22547945683	-1.31983101168849	0.512316584569586	-2.57620200368357	0.00998922687589397	0.0862330867916846
Dda3937_00221	222642.36423919	0.941060668712545	0.36543158143631	2.57520344851902	0.0100181140014555	0.0862496939021524
Dda3937_03676	196.346059648363	1.03972261166198	0.403833006348504	2.57463504794532	0.0100345904262892	0.0862496939021524
Dda3937_02730	605.346503860963	1.27982121199739	0.497276225155818	2.57366257877372	0.0100628357012963	0.086305659978073
Dda3937_02520	613.940280528363	-0.816204603369699	0.317564407976556	-2.57020176968306	0.0101639297821597	0.0869848387175778
Dda3937_01858	364.554506614859	0.974042544535706	0.379334798852465	2.5677648016536	0.0102356578696172	0.0874103169897845
Dda3937_00220	205851.766254159	0.898373110082193	0.350026254335665	2.5665877886425	0.0102704623827649	0.0875193264419726
Dda3937_03216	6090.02561700736	-1.7880072291822	0.697411101636353	-2.56377798544782	0.0103539750716822	0.0880420449885436
Dda3937_04210	165.344635083628	2.64415979791679	1.0331405005802	2.55934192535465	0.0104870537340893	0.0889830990984369
Dda3937_03911	26004.8565400105	0.99102313208064	0.387499014047251	2.55748555778208	0.0105431935867478	0.0891760015803558
Dda3937_01063	21825.2401071002	0.664648019448433	0.259921955615801	2.55710610469117	0.01055470177355	0.0891760015803558
Dda3937_00820	101.161118631277	-1.01276093612328	0.39627600020478	-2.55569586752649	0.0105975699299938	0.0892705598526594
Dda3937_03250	362.836157117828	2.14602742970607	0.839847038240581	2.55525986517954	0.0106108547596211	0.0892705598526594
Dda3937_01369	121.580470393935	2.31816298426404	0.908299338769551	2.55220155439549	0.0107044573952312	0.0898676539460105
Dda3937_00890	275.780797895109	0.819979745193516	0.32180789376342	2.54804111733919	0.010832970208282	0.0907546934537714
Dda3937_00683	4700.27583476638	0.535342288149275	0.210398450581825	2.54442124772719	0.0109458990960741	0.0915077164431797
Dda3937_03691	11907.9167497075	1.39559452496171	0.548762828224883	2.54316519483677	0.0109853278950205	0.0916444056116098
Dda3937_04032	653.621527376027	0.82818192617637	0.325911721149209	2.54112347741311	0.0110496888583796	0.0919293480798102
Dda3937_04542	45.7419784493988	2.51374381232559	0.989684238397091	2.53994528234267	0.011086981291485	0.0919293480798102
Dda3937_00633	1526.68650221854	1.20204864475139	0.473398026633972	2.53919234369941	0.0111108719527248	0.0919293480798102
Dda3937_03272	2378.32633785586	0.774975431881415	0.305253650291961	2.53879169385914	0.0111236031604141	0.0919293480798102
Dda3937_01062	1647.14891850287	1.00086106797223	0.394284120825117	2.53842601086174	0.0111352345571364	0.0919293480798102
Dda3937_00107	2653.49656948443	1.3132490749045	0.518601188589299	2.53229090831203	0.0113319932312706	0.0933596371812767
Dda3937_00940	5856.19477875882	-0.642724317327108	0.253991197710023	-2.53049839176275	0.0113900607087538	0.0936437496365656
Dda3937_03153	5417.21499908492	0.756252688913759	0.299304149903768	2.52670298476285	0.0115138830857232	0.0943235597826946
Dda3937_04344	772.848665849649	-0.625971378839613	0.247761418165975	-2.52650870128729	0.0115202534612458	0.0943235597826946
Dda3937_04056	49099.323323735	-0.85453989922364	0.338433714766479	-2.52498454479713	0.0115703377610065	0.0945387062735737
Dda3937_00998	49.3402164392367	2.78733852667569	1.10462857685964	2.52332646924619	0.0116250420246862	0.0947906404107373
Dda3937_01270	5804.23522039868	0.949536072166329	0.376874506609736	2.51950199738397	0.0117520973604144	0.0953498441113571
Dda3937_01945	31715.1555628665	0.807563253157929	0.320539667079517	2.51938632280914	0.0117559593792907	0.0953498441113571
Dda3937_02416	1278.93482814495	-0.77618973188707	0.308163647417656	-2.51875825844927	0.0117769481754177	0.0953498441113571
Dda3937_00779	154.392722337023	1.96599147947133	0.780657788320315	2.51837810226861	0.0117896684610114	0.0953498441113571
Dda3937_01654	65.3135095645906	-0.911178983620639	0.361963723691362	-2.51732127829909	0.0118250945596642	0.0954419725537121
Dda3937_02514	8660.61015320471	1.13701409872053	0.452547702855939	2.51247347306164	0.0119888118022847	0.0963269272225248
Dda3937_03084	163.957999551982	-0.946664171004669	0.376821371725181	-2.5122358816078	0.0119968870073644	0.0963269272225248
Dda3937_00959	888.126069258412	-0.922862502994112	0.367392759049285	-2.51192349403465	0.0120075117036388	0.0963269272225248
Dda3937_01907	324.406372575043	-0.809397672109224	0.32236968101493	-2.51077480227348	0.012046651925955	0.0964460782217086
Dda3937_00696	1810.98185583808	0.588810271730469	0.234866056171905	2.50700455113659	0.0121759143937095	0.0972848210410877
Dda3937_00966	6383.1991776031	-1.6312112950738	0.651654684485488	-2.50318356318074	0.0123081688854725	0.0981114110158237
Dda3937_03243	160.046732288527	2.40348442452492	0.960398297741978	2.50259130006355	0.0123287821951388	0.0981114110158237
Dda3937_04317	64.4588094792462	1.51817487346668	0.607439641107889	2.4993016107703	0.0124438351880259	0.0988289390633019
Dda3937_00706	5494.25707721378	0.998900943401115	0.400183789719299	2.49610546219719	0.0125565263719582	0.0995248826807303
Dda3937_02679	1626.73843674843	-1.1873270488921	0.47638716376791	-2.49235734964208	0.0126898293041721	0.100381099933999
Dda3937_02932	195.662117580405	-1.00405456052395	0.403171881927193	-2.49038835675863	0.0127603578551312	0.100738332092894
Dda3937_02770	6216.42290585542	1.75487458862262	0.70642596414784	2.48415924340992	0.0129857723341069	0.102113924718707
Dda3937_04546	754.226477629888	-0.795299757873241	0.320225337383245	-2.48356286973454	0.0130075371190155	0.102113924718707
Dda3937_02927	9355.06508486865	1.72769740839128	0.695685058749433	2.48344762714467	0.0130117466400568	0.102113924718707
Dda3937_00058	846.645384006619	1.7463513035421	0.704374416133354	2.47929405660224	0.0131642726810509	0.103107153484128
Dda3937_03613	444.37113167479	2.49307987289101	1.00993802255611	2.4685473932164	0.0135662686305002	0.105987315591166
Dda3937_02681	1606.83788168499	-0.604385443040168	0.24488443437343	-2.46804352668053	0.0135853799133477	0.105987315591166
Dda3937_00850	4985.13257101939	0.99237599158463	0.402440372149731	2.46589572085827	0.0136671116283329	0.106289736380564
Dda3937_04336	3114.58676939061	0.939090157626415	0.38088323526067	2.4655591811063	0.0136799574553881	0.106289736380564
Dda3937_03424	7642.28982030503	-0.750171477595894	0.304419001680041	-2.46427283926369	0.0137291558609974	0.106289736380564
Dda3937_03098	59990.9279867392	1.2385932453594	0.502631111168887	2.46421922128738	0.0137312099630394	0.106289736380564
Dda3937_04038	2009.85314814574	0.773720627278694	0.314728225743195	2.45837698684838	0.0139566581299631	0.107824687614949
Dda3937_03228	186.574190079848	1.16643539399327	0.475041410655928	2.45543939502595	0.0140712477180267	0.108498882889872
Dda3937_02211	4353.26556352501	-0.802449074430216	0.326931699331402	-2.45448537438027	0.0141086403618262	0.10857637766824
Dda3937_01202	15.578762088259	-2.21696352945853	0.903579332237861	-2.45353501387405	0.0141459767054724	NA
Dda3937_03237	3149.99691671636	1.97138116823727	0.804172807545866	2.45143972755487	0.0142286013423883	0.109287767757493
Dda3937_01981	1381.76365222469	0.636176293930398	0.259676537680718	2.4498797604603	0.0142903926419808	0.10953601787095
Dda3937_02975	8772.2698598874	-0.711620610445203	0.290548379471295	-2.44923276371434	0.0143160899710459	0.10953601787095
Dda3937_00741	89.7327634096504	-2.31985811880607	0.947911565019278	-2.44733602206751	0.0143916595594155	0.109902461750844
Dda3937_02689	2340.33193326149	-2.47571698262962	1.01269310218651	-2.44468632923862	0.0144978170517289	0.110500636300222
Dda3937_02942	1453.04798479028	1.92027185861235	0.786800556898274	2.4406081589246	0.0146625545065794	0.111542153152542
Dda3937_02513	1565.12209390601	0.868375054476546	0.35630004445871	2.43720164502303	0.0148014229744154	0.112383270805743
Dda3937_04136	505.805962689566	1.1469651110545	0.471124210766267	2.43452806042168	0.0149112236546915	0.112883924407026
Dda3937_00968	4187.06565452553	-1.50638871049888	0.618840173887929	-2.4342128615129	0.0149242156418254	0.112883924407026
Dda3937_02822	5432.06150081194	0.694358865942898	0.28536213678145	2.43325506941618	0.0149637554934258	0.112967819514057
Dda3937_01776	10486.0517472984	0.528045086390555	0.217194863345398	2.43120430316449	0.0150487262935004	0.11317083564665
Dda3937_01244	2415.8066915648	1.27327394629127	0.523727789199258	2.43117507329145	0.0150499404604861	0.11317083564665
Dda3937_02051	2191.84640978141	0.87285074539059	0.359117334902226	2.43054472886482	0.0150761450659979	0.11317083564665
Dda3937_01857	515.311891031803	1.82697340828385	0.752339130808709	2.42839077946137	0.0151659923314914	0.113630482166702
Dda3937_00999	60.7623365349026	2.95948342961278	1.21912367041916	2.42754980599732	0.0152011994758603	0.113679779884447
Dda3937_02952	739.400697773675	0.884148310389341	0.364568826784008	2.42518900529354	0.0153004186871475	0.114206696629066
Dda3937_02761	722.399913164573	0.900898947234317	0.371750523437383	2.42339658033074	0.0153761306545226	0.114432771850899
Dda3937_00704	631.438356411405	0.952860772292096	0.393248861939179	2.42304775554435	0.0153909032762727	0.114432771850899
Dda3937_04703	773.810386881167	-0.605533005614041	0.250023584726291	-2.42190354272753	0.0154394480703505	0.114432771850899
Dda3937_01370	128.296394445783	2.18311694656315	0.901462575650528	2.42174994895127	0.0154459747449211	0.114432771850899
Dda3937_03477	47105.5892328678	1.34381502736142	0.556067750473877	2.41663902683842	0.0156645429381915	0.115774392375767
Dda3937_01956	8000.33184875696	0.656544079692924	0.271730923564484	2.41615518425572	0.0156853747414159	0.115774392375767
Dda3937_03920	374.996517745012	0.837515588021173	0.346752254318368	2.41531403932046	0.0157216481858246	0.115826836634341
Dda3937_02070	1809.24528430675	0.689252165509003	0.285458057093973	2.41454794629286	0.0157547492861347	0.115855758176372
Dda3937_01389	20234.055846992	1.03699715833882	0.429892318274155	2.41222537425639	0.0158554771670749	0.116380960869601
Dda3937_03690	11076.7812520244	1.40711331190531	0.58384525738534	2.41007920181941	0.0159490577735122	0.116851860550954
Dda3937_01106	1164.3228376335	-1.36133792371934	0.565960046081125	-2.40536047225533	0.0161565202678837	0.117750833636524
Dda3937_02207	9234.74133894725	-0.817758368616846	0.34007485605554	-2.40464225465494	0.0161883043486249	0.117750833636524
Dda3937_01756	80.3761491651891	0.964224318913528	0.401023089625158	2.40441097746965	0.0161985510051715	0.117750833636524
Dda3937_02085	4808.75577700303	0.707674075167971	0.29435843821371	2.40412362377798	0.0162112900525026	0.117750833636524
Dda3937_02220	3690.55230903683	-0.667708339892314	0.27778633574913	-2.40367596948802	0.0162311531344742	0.117750833636524
Dda3937_03842	513.91503580559	-0.690224871654499	0.287203698977956	-2.40325899043339	0.0162496743472211	0.117750833636524
Dda3937_00067	500.326406997431	0.744647296647075	0.310076225942238	2.40149754914068	0.0163281184463291	0.118103749272082
Dda3937_00684	4940.39641407592	0.572296705787627	0.238781776948674	2.39673526640453	0.0165418702981079	0.119432303552339
Dda3937_01055	711.322116186733	-1.07149169825815	0.44728782480466	-2.39553066020989	0.016596326150644	0.119608005706365
Dda3937_00334	3765.17979912786	1.70709375310445	0.713352926702228	2.39305635289982	0.0167086745686913	0.119997798713801
Dda3937_03215	1722.84530297595	-1.77363290729945	0.741318881670617	-2.39253707298327	0.0167323375941276	0.119997798713801
Dda3937_01726	4723.95282319024	1.09630652821459	0.458255907681435	2.39234565193366	0.0167410678638745	0.119997798713801
Dda3937_01192	324.146900417164	-0.545787100782987	0.228278021510231	-2.3908876429373	0.0168076956069937	0.120258304964634
Dda3937_04209	153.557763479243	2.28442939996927	0.956610108358834	2.38804647787849	0.016938199530827	0.120952974021572
Dda3937_04190	10929.6082858922	0.825186210355822	0.345888968917506	2.3856968117206	0.0170467983071921	0.120952974021572
Dda3937_03679	8100.76095335362	0.507664574747275	0.212795514467966	2.38569208574036	0.017047017350601	0.120952974021572
Dda3937_01631	2791.49025819921	-0.53771259263523	0.225404511421845	-2.38554494425757	0.0170538384140722	0.120952974021572
Dda3937_03865	720.086825251697	-0.770367599024776	0.32301725364805	-2.38491161176222	0.0170832252645012	0.120952974021572
Dda3937_02843	56.8266973095645	-1.03059090492413	0.432146433946217	-2.38481871876881	0.0170875392662054	0.120952974021572
Dda3937_02374	12559.850498801	1.58881233079042	0.668077356520362	2.37818617153206	0.0173980394427305	0.122856730871718
Dda3937_01953	3082.36558076496	1.59851053646227	0.672277066392712	2.37775556592986	0.0174183680384733	0.122856730871718
Dda3937_01408	804.977264897089	-0.907113160323423	0.382103663494764	-2.37399754827489	0.0175966673299689	0.123628472564052
Dda3937_03997	1139.36049652642	-0.871363982261685	0.367114823443487	-2.37354616762246	0.0176181903545339	0.123628472564052
Dda3937_01048	69.6898255737631	-0.969638836776633	0.408529848551173	-2.37348345589777	0.017621182440507	0.123628472564052
Dda3937_03002	219.174876063842	-0.856391039324051	0.361134724679543	-2.37138934807219	0.0177213520791399	0.12400921896488
Dda3937_01914	1392.51838197604	1.12295595544515	0.473612405738236	2.3710442164089	0.0177379089327756	0.12400921896488
Dda3937_00408	3183.56706546308	0.440726907741686	0.186035223189362	2.3690508721194	0.0178338002833217	0.124091997020747
Dda3937_02403	40.9801951403765	-1.07819290768485	0.455393787274444	-2.36760565869352	0.017903607119976	0.124091997020747
Dda3937_03057	675.004185267117	0.739475710525887	0.312389819316672	2.36715688156365	0.0179253326494264	0.124091997020747
Dda3937_03368	168.909724945923	1.92245514685702	0.812181921371789	2.36702528863233	0.0179317075076552	0.124091997020747
Dda3937_00297	4006.98116148148	-0.872797926305929	0.368767024052129	-2.36680036277471	0.0179426083636856	0.124091997020747
Dda3937_01571	11154.6962357517	0.482351302821067	0.203883938909405	2.36581314546507	0.017990521762686	0.124091997020747
Dda3937_04204	9407.63227533943	0.609103227705935	0.257473298689011	2.36569473730804	0.0179962760799885	0.124091997020747
Dda3937_00501	12975.1031693823	-0.674116450553789	0.284963558729987	-2.3656233574502	0.017999745727512	0.124091997020747
Dda3937_01169	362.07746719585	-1.03256236535035	0.436826597734851	-2.36378089316141	0.0180895076148527	0.124494687588527
Dda3937_00575	2579.70235547189	-0.904248088390523	0.382941230898511	-2.36132339750632	0.0182098428608866	0.125106031142873
Dda3937_02412	2816.32786276901	-0.670746678264962	0.284239559674367	-2.35979354539315	0.0182851080172128	0.125406155330487
Dda3937_02474	2463.6261184147	1.17201437345047	0.496947258519925	2.3584280894136	0.0183525151459826	0.125651444214994
Dda3937_02907	994.62926890383	-0.731351255256704	0.310275298168076	-2.35710435079666	0.0184180704094295	0.125883231662383
Dda3937_00947	276.427142905428	0.722705788881221	0.306728828287667	2.35617171335271	0.0184643802250431	0.125982910435818
Dda3937_00816	10990.716320439	-0.936725079353865	0.397923590392875	-2.35403253782724	0.0185709854226483	0.126492938444831
Dda3937_00994	980.74280573744	0.785816325916412	0.335039631159727	2.34544290535522	0.0190044890202239	0.128953344217504
Dda3937_04377	3811.74331174722	0.9534230645418	0.406571979818038	2.34502895395917	0.0190256020729684	0.128953344217504
Dda3937_01149	137.116000001084	-0.710473804929675	0.302980360102704	-2.34495003137774	0.0190296297435048	0.128953344217504
Dda3937_01885	12028.5919128234	0.706351819557419	0.301383102016018	2.34370080748547	0.0190934809740593	0.129100044742747
Dda3937_01434	500.468963802211	1.25575226242454	0.53597514279283	2.34293003940656	0.0191329703903658	0.129100044742747
Dda3937_01416	459.081045214719	-0.877779106567668	0.37469953947085	-2.34262125810794	0.0191488104642352	0.129100044742747
Dda3937_03745	232.018213603441	-0.728605154855661	0.311136008277495	-2.34175773768311	0.0191931687942485	0.129150712724401
Dda3937_01668	61.9621014156913	1.97362547365368	0.842993926618711	2.34120959989592	0.0192213727575222	0.129150712724401
Dda3937_01688	1226.21300059353	-0.567784783697216	0.242596712548373	-2.34044714676008	0.019260664369663	0.129196111844479
Dda3937_03521	977.386235397612	0.862972077197727	0.368958625581532	2.33893997148748	0.0193385404300106	0.129492123301753
Dda3937_02685	138.882599863916	-0.663288834054733	0.283658919362864	-2.3383323730647	0.0193700129038633	0.129492123301753
Dda3937_01356	1286.37623374718	-0.630281395986479	0.269697769506637	-2.33699150400637	0.0194396258491887	0.129739082768283
Dda3937_04138	589.721437647106	-0.838271499937057	0.359439821323135	-2.33216090763481	0.0196922278561819	0.131154131788624
Dda3937_00924	1867.26337511711	-1.41534367701292	0.607015401759109	-2.3316437653992	0.0197194394301729	0.131154131788624
Dda3937_02726	6998.8277024898	0.701103382252725	0.300767230144326	2.33104976867424	0.0197507355350282	0.131154131788624
Dda3937_03214	3400.47302210322	-1.54061020698274	0.661473010496104	-2.32905981428825	0.0198558971869451	0.131632333437995
Dda3937_00273	714.80191288964	0.682216550050193	0.29306442129405	2.32787230547403	0.0199188852207998	0.131757619859634
Dda3937_00367	78.7864036103683	-0.945765686797881	0.406352177851551	-2.3274532249299	0.0199411557631931	0.131757619859634
Dda3937_00158	14227.3244438062	1.47000058555296	0.631827257437265	2.32658621205324	0.0199872990843042	0.131843130670718
Dda3937_04626	16852.9561781571	0.707465927294023	0.304194707618813	2.32570097235403	0.020034508588883	0.131935379115181
Dda3937_01920	11317.3256826344	1.56253481460359	0.672515991349389	2.32341659485063	0.0201567834749243	0.132520839700206
Dda3937_00592	1205.32537152338	0.511381510347195	0.220264878019705	2.32166614552796	0.0202509192155663	0.132919669760354
Dda3937_00913	166.812816350998	2.53008395603557	1.09250103563213	2.31586412599751	0.0205656885942936	0.134762952818383
Dda3937_01670	41.916304613647	1.97147145026666	0.852743300863917	2.31191666738321	0.0207822760357252	0.135957855251836
Dda3937_02475	7019.53947627519	0.957381620669906	0.414570960984864	2.30933111763431	0.0209252141690834	0.136505762898609
Dda3937_04214	4065.44731255994	1.39562502512227	0.604386809512423	2.30915864336642	0.020934779553073	0.136505762898609
Dda3937_01870	2884.13507122206	0.880102952903115	0.381415856333129	2.3074629391769	0.0210290260064774	0.136735893170338
Dda3937_00225	237.223560154173	0.736882168724146	0.319371982590261	2.3072849495052	0.0210389399967456	0.136735893170338
Dda3937_00199	227.533765381183	-0.668344615625518	0.289753471679146	-2.30659743868608	0.0210772724722877	0.136761191155971
Dda3937_01299	5581.92445440367	0.660147614223196	0.287112053978712	2.29926819537902	0.0214897146649387	0.139209880806642
Dda3937_01986	315.106859691205	-0.597995412669184	0.260226483913162	-2.29798060396012	0.0215628930808493	0.139456430658066
Dda3937_03345	1071.63646140975	-1.10615833001293	0.481639823857818	-2.29665047452445	0.0216387167995869	0.139719259205138
Dda3937_03998	3013.98290508548	-0.716495646524314	0.312090437562488	-2.29579493726351	0.0216876090578924	0.139807622676771
Dda3937_03514	8485.97766958089	0.858200484953973	0.374106541993478	2.2940002074835	0.021790486822833	0.140045466849524
Dda3937_01524	1394.55109290559	-0.688325736259565	0.30006514839152	-2.29392096999365	0.0217950386585257	0.140045466849524
Dda3937_02877	474.204774683346	-0.838563437168163	0.366465224672973	-2.28824832674501	0.0221230638408938	0.141923564640047
Dda3937_01073	398.77152322945	-0.591983902638524	0.259193359617962	-2.28394702515172	0.0223746444786201	0.143005373373739
Dda3937_04042	4265.9890491465	0.60327566408333	0.264212654483464	2.28329587491838	0.0224129458479024	0.143005373373739
